Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Scott Aldred,1000115,1997,2,10,0,17,15,77.1,3.84,3.26,2.33,0.308,0.638,7.68,6.82,29,0,0,350,102,66,66,20,28,2,3,7,0,33,1.18,0.32,1.68,6.82,-9.9,-0.9,-2.23,-7.17,4.94,-26.19,-2.48,0.88,0.8,0.75,17,-2.02,-0.52,0,1,164,150,-1.1,-0.2,0.0,-0.2,0.014,5.19,0.231,1000115,4,0.4,1
Scott Aldred,1000115,1998,0,0,0,48,0,31.1,6.03,3.45,0.29,0.323,0.746,3.73,3.55,30,0,0,135,33,13,13,1,12,3,2,2,0,21,1.75,0.273,1.44,3.55,4.5,0.4,-0.1,-1.89,1.79,-0.6,-0.09,0.81,1.06,1.43,40,0.1,-0.22,5,8,80,78,0.5,-0.2,0.3,0.1,0.067,4.62,0.252,1000115,5,0.7,1
Jay Aldrich,1000117,1987,3,1,0,31,0,58.1,3.39,2.01,1.23,0.303,0.709,4.94,4.67,26,0,0,253,71,33,32,8,13,3,2,1,1,22,1.69,0.298,1.44,4.67,-0.3,0.0,0.31,-2.47,2.78,-1.16,-0.1,0.61,1.12,1.29,22,-0.53,1.04,7,4,109,106,0.1,-0.2,0.3,0.1,0.036,4.66,0.17,1000117,1,-0.1,1
Doyle Alexander,1000122,1980,14,11,0,35,35,231.2,4.43,2.87,0.78,0.269,0.668,4.2,3.9,29,7,1,981,227,120,108,20,74,5,4,3,0,114,1.54,0.251,1.3,3.9,26.5,2.9,-2.07,-17.24,15.17,-15.5,-1.71,0.93,0.86,1.29,28,-1.12,-1.12,0,0,109,100,1.6,0.8,-2.1,-1.3,0.041,3.88,0.212,1000122,1,1.6,1
Doyle Alexander,1000122,1981,11,7,0,24,24,152.1,4.55,2.6,0.65,0.283,0.809,2.89,3.43,30,1,1,646,156,51,49,11,44,2,2,4,1,77,1.75,0.26,1.31,3.43,14.3,1.6,1.15,-9.74,10.89,10.05,1.07,0.96,0.88,1.24,23,-0.55,1.74,0,0,85,103,3.3,-0.3,2.0,1.7,0.051,3.47,0.204,1000122,2,-0.3,1
Doyle Alexander,1000122,1982,1,7,0,16,11,66.2,3.51,1.89,1.89,0.28,0.57,6.08,5.3,31,0,0,293,81,52,45,14,14,2,0,1,4,26,1.86,0.29,1.43,5.3,-3.4,-0.3,-1.82,-5.31,3.49,-21.65,-2.28,0.73,0.77,0.74,13,-2.03,-0.45,1,0,153,133,-1.2,0.0,-0.9,-0.9,0.041,3.96,0.184,1000122,3,1.0,1
Doyle Alexander,1000122,1983,7,8,0,25,20,145.0,3.91,2.05,1.24,0.282,0.706,4.41,4.38,32,5,0,603,157,76,71,20,33,1,1,3,0,63,1.91,0.276,1.31,4.38,9.9,1.0,0.83,-10.6,11.43,4.66,0.45,1.0,0.83,1.4,17,-0.67,1.49,2,1,106,109,1.5,0.0,0.5,0.5,0.05,3.89,0.192,1000122,4,5.0,1
Doyle Alexander,1000122,1984,17,6,0,36,35,261.2,4.78,2.03,0.72,0.259,0.743,3.13,3.46,33,11,2,1061,238,99,91,21,59,1,3,2,0,139,2.36,0.238,1.14,3.46,47.0,5.0,2.85,-17.06,19.9,34.64,3.49,1.01,0.85,2.32,24,2.77,0.06,0,0,75,85,6.8,1.7,0.1,1.8,0.075,3.59,0.206,1000122,5,4.0,1
Doyle Alexander,1000122,1985,17,10,0,36,36,260.2,4.9,2.31,0.97,0.283,0.782,3.45,3.83,34,6,1,1090,268,105,100,28,67,0,6,9,0,142,2.12,0.264,1.29,3.83,38.2,4.0,1.63,-17.91,19.55,22.36,2.41,0.98,0.87,1.37,30,1.1,0.57,0,0,81,94,6.2,-0.2,2.5,2.3,0.069,3.71,0.217,1000122,6,3.9,1
Doyle Alexander,1000122,1986,11,10,0,34,34,228.1,5.48,1.46,1.06,0.3,0.705,4.14,3.63,35,5,0,966,255,114,105,27,37,2,4,2,0,139,3.76,0.276,1.28,3.63,35.6,3.9,-0.53,-18.31,17.78,2.09,0.17,1.01,0.87,1.38,29,-0.23,-0.3,0,0,101,90,2.8,-1.2,0.1,-1.1,0.106,3.49,0.21,1000122,7,3.2,1
Doyle Alexander,1000122,1987,14,10,0,27,27,206.0,4.72,2.32,1.05,0.243,0.802,3.01,4.14,36,6,3,821,178,73,69,24,53,5,2,3,0,108,2.04,0.232,1.12,4.14,31.0,3.2,1.86,-12.88,14.73,39.99,3.78,0.95,0.87,1.32,21,3.85,-1.89,0,0,70,95,6.9,2.3,1.4,3.7,0.067,4.28,0.225,1000122,8,2.6,1
Doyle Alexander,1000122,1988,14,11,0,34,34,229.0,4.95,1.81,1.18,0.296,0.703,4.32,4.04,37,5,1,985,260,122,110,30,46,7,5,2,1,126,2.74,0.278,1.34,4.04,24.5,2.6,-0.28,-15.88,15.6,-12.72,-1.24,0.91,0.86,1.29,29,-1.13,0.82,0,0,112,102,1.3,-0.8,-0.5,-1.3,0.081,3.54,0.205,1000122,9,0.9,1
Neil Allen,1000154,1980,7,10,22,59,0,97.1,7.3,3.7,0.65,0.285,0.717,3.7,3.3,22,0,0,407,87,43,40,7,40,9,0,2,1,79,1.98,0.237,1.3,3.3,7.4,0.8,0.22,-11.74,11.97,-2.25,-0.28,1.73,1.79,1.74,12,0.39,-0.27,27,17,104,92,0.2,-0.2,-0.4,-0.6,0.096,3.21,0.31,1000154,1,0.7,1
Neil Allen,1000154,1981,7,6,18,43,0,66.2,6.75,3.51,0.54,0.291,0.758,2.97,3.05,23,0,0,286,64,26,22,4,26,8,0,3,0,50,1.92,0.246,1.35,3.05,6.2,0.7,0.5,-9.05,9.55,4.23,0.43,2.08,2.0,1.43,8,-0.17,0.41,25,11,86,90,0.6,-0.3,0.2,-0.1,0.084,3.07,0.28,1000154,2,0.6,1
Neil Allen,1000154,1982,3,7,19,50,0,64.2,8.21,4.18,0.7,0.326,0.832,3.06,3.34,24,0,0,279,65,22,22,5,30,5,1,4,0,59,1.97,0.262,1.47,3.34,5.1,0.6,-0.42,-8.37,7.95,-3.33,-0.49,1.69,2.21,1.77,8,0.39,-0.64,19,13,85,93,1.5,-0.8,1.7,0.9,0.104,3.21,0.337,1000154,3,0.9,1
Neil Allen,1000154,1983,12,13,2,46,22,175.2,5.43,4.3,0.61,0.299,0.728,3.94,3.89,25,5,3,762,179,84,77,12,84,9,1,8,1,106,1.26,0.264,1.5,3.89,8.1,0.9,-1.41,-14.98,13.57,-6.75,-0.71,1.09,1.29,1.07,29,-0.36,-0.93,8,10,110,107,1.2,-0.9,1.1,0.2,0.029,4.14,0.265,1000154,4,0.3,1
Neil Allen,1000154,1984,9,6,3,57,1,119.0,4.99,3.71,0.45,0.265,0.687,3.55,3.55,26,0,0,495,105,54,47,6,49,9,0,6,0,66,1.35,0.235,1.29,3.55,2.5,0.3,0.57,-8.28,8.86,-3.13,-0.26,1.03,1.34,1.34,39,0.66,-0.11,22,15,100,101,0.4,0.5,-0.4,0.1,0.034,4.08,0.244,1000154,5,-0.4,1
Neil Allen,1000154,1985,2,4,3,40,1,58.1,4.01,4.63,0.62,0.273,0.695,4.17,4.28,27,0,0,259,58,31,27,4,30,6,1,3,1,26,0.87,0.254,1.51,4.28,-3.5,-0.4,-0.9,-4.51,3.61,-5.51,-0.69,0.94,1.26,1.27,17,-0.19,-0.76,5,11,113,115,-0.3,0.1,-0.1,0.1,-0.015,4.72,0.232,1000154,6,1.8,1
Neil Allen,1000154,1986,7,2,0,22,17,113.0,4.54,3.03,0.64,0.258,0.701,3.82,3.74,28,2,2,466,101,50,48,8,38,1,2,4,0,57,1.5,0.237,1.23,3.74,17.5,1.8,0.53,-6.31,6.85,8.18,0.72,0.8,0.75,0.99,19,1.1,-0.43,0,1,89,90,2.5,0.7,0.0,0.7,0.041,4.27,0.221,1000154,7,0.4,1
Neil Allen,1000154,1987,0,8,0,23,11,74.1,5.09,4.36,0.97,0.35,0.67,5.93,4.67,29,0,0,342,97,52,49,8,36,1,2,1,0,42,1.17,0.319,1.79,4.67,4.5,0.4,-1.95,-6.37,4.42,-13.93,-1.31,0.83,0.98,1.35,17,-0.62,-1.73,2,5,133,106,-0.4,-1.2,0.4,-0.8,0.018,4.88,0.252,1000154,8,-0.1,1
Porfi Altamirano,1000185,1982,5,1,2,29,0,39.0,6.0,3.23,0.46,0.31,0.696,4.15,3.2,30,0,0,169,41,19,18,2,14,3,1,1,0,26,1.86,0.266,1.41,3.2,2.7,0.3,0.29,-2.0,2.29,-2.32,-0.28,0.85,1.2,1.0,15,-0.11,0.45,4,3,113,89,0.0,-0.4,0.0,-0.3,0.071,3.6,0.249,1000185,1,-0.8,1
Jose Alvarez,1000195,1988,5,6,3,60,0,102.1,7.12,4.66,0.62,0.28,0.824,2.99,3.8,32,0,0,436,88,34,34,7,53,12,6,4,1,81,1.53,0.233,1.38,3.8,0.4,0.0,1.72,-5.65,7.37,14.42,1.57,0.95,1.16,1.06,37,0.44,1.36,17,9,83,105,1.6,0.0,1.6,1.6,0.064,3.74,0.323,1000195,1,0.3,1
Allan Anderson,1000216,1986,3,6,0,21,10,84.1,5.44,3.2,1.17,0.342,0.683,5.55,4.36,22,1,0,371,106,54,52,11,30,3,1,2,2,51,1.7,0.312,1.61,4.36,5.7,0.6,-0.34,-6.1,5.76,-6.79,-0.58,0.88,0.9,1.37,17,-0.64,0.25,2,2,128,104,-0.1,-1.2,0.5,-0.7,0.057,4.08,0.248,1000216,1,3.5,1
Allan Anderson,1000216,1988,16,9,0,30,30,202.1,3.69,1.65,0.62,0.274,0.774,2.45,3.5,24,3,1,815,199,70,55,14,37,1,7,1,4,83,2.24,0.258,1.17,3.5,32.7,3.5,3.42,-13.11,16.53,34.4,3.44,1.04,0.87,1.51,27,2.4,0.9,0,0,59,89,5.9,0.4,2.0,2.4,0.056,3.84,0.164,1000216,2,2.0,1
Allan Anderson,1000216,1989,17,10,0,33,33,196.2,3.16,2.43,0.69,0.283,0.7,3.8,3.97,25,4,1,846,214,97,83,15,53,1,7,5,0,69,1.3,0.272,1.36,3.97,18.7,2.0,-0.51,-13.57,13.06,1.1,0.25,0.86,0.86,0.75,29,-0.51,-0.08,0,0,94,105,2.3,0.2,0.2,0.4,0.019,4.24,0.162,1000216,3,2.1,1
Allan Anderson,1000216,1990,7,18,0,31,31,188.2,3.91,1.86,0.95,0.298,0.661,4.53,4.02,26,5,1,797,214,106,95,20,39,1,5,4,3,82,2.1,0.284,1.34,4.02,20.2,2.1,-1.6,-15.24,13.64,-11.11,-1.22,0.99,0.87,1.03,26,0.04,-1.65,0,0,111,103,1.1,-0.6,-0.4,-1.0,0.054,3.96,0.177,1000216,4,-0.5,1
Bud Anderson,1000220,1982,3,4,0,25,5,80.2,4.91,3.35,0.45,0.292,0.713,3.35,3.42,26,1,0,353,84,37,30,4,30,2,1,4,0,44,1.47,0.261,1.41,3.42,10.9,1.1,0.25,-3.97,4.22,-2.26,-0.24,0.68,0.9,1.13,11,0.11,0.24,4,3,80,82,0.8,-0.3,0.0,-0.3,0.04,3.98,0.221,1000220,1,-0.4,1
Larry Andersen,1000236,1981,3,3,5,41,0,67.2,5.32,2.39,0.53,0.254,0.7,2.66,3.07,28,0,0,273,57,27,20,4,18,2,2,0,0,40,2.22,0.225,1.11,3.07,10.2,1.1,-0.73,-5.3,4.57,-1.88,-0.24,1.06,1.55,2.39,18,1.15,-1.85,9,9,71,77,0.8,0.3,-0.7,-0.3,0.081,3.11,0.227,1000236,1,-0.7,1
Larry Andersen,1000236,1982,0,0,1,40,1,79.2,3.62,2.6,1.81,0.301,0.679,5.99,5.54,29,0,0,354,100,56,53,16,23,1,4,2,0,32,1.39,0.306,1.54,5.54,-7.5,-0.7,-0.46,-4.16,3.7,-12.6,-1.23,0.6,0.91,0.94,26,-2.1,1.33,7,10,142,128,-1.2,-0.5,0.0,-0.5,0.025,4.15,0.201,1000236,2,0.8,1
Larry Andersen,1000236,1984,3,7,4,64,0,90.2,5.36,2.48,0.5,0.274,0.757,2.38,3.12,31,0,0,376,85,32,24,5,25,6,0,2,1,54,2.16,0.242,1.21,3.12,7.2,0.8,-0.08,-7.66,7.58,6.38,0.7,1.19,1.31,1.9,39,0.58,-0.65,20,12,66,88,1.4,0.1,0.4,0.6,0.077,3.57,0.223,1000236,3,0.4,1
Larry Andersen,1000236,1985,3,3,3,57,0,73.0,6.16,3.21,0.62,0.312,0.66,4.32,3.4,32,0,0,318,78,41,35,5,26,4,3,1,1,50,1.92,0.27,1.42,3.4,3.7,0.4,-1.6,-6.61,5.01,-10.38,-1.05,0.94,1.23,0.86,38,-0.35,-1.34,13,15,117,93,-0.7,-0.6,-0.5,-1.1,0.076,3.63,0.255,1000236,4,0.8,1
Larry Andersen,1000236,1986,2,1,1,48,0,77.1,4.89,3.03,0.23,0.321,0.746,3.03,3.07,33,0,0,323,83,30,26,2,26,10,1,1,0,42,1.62,0.28,1.41,3.07,7.0,0.8,0.57,-5.13,5.7,4.83,0.48,1.01,1.36,1.14,40,0.3,0.27,10,11,84,86,0.8,-0.9,0.9,0.0,0.05,4.16,0.217,1000236,5,1.3,1
Larry Andersen,1000236,1987,9,5,5,67,0,101.2,8.32,3.63,0.62,0.297,0.718,3.45,3.19,34,0,0,440,95,46,39,7,41,10,2,1,0,94,2.29,0.239,1.34,3.19,12.4,1.3,0.65,-9.26,9.91,0.35,0.14,1.28,1.37,1.92,36,0.26,0.25,24,17,87,82,0.7,-0.3,-0.2,-0.6,0.121,3.64,0.323,1000236,6,1.4,1
Larry Andersen,1000236,1988,2,4,5,53,0,82.2,7.19,2.18,0.33,0.304,0.749,2.94,2.41,35,0,0,350,82,29,27,3,20,8,1,1,2,66,3.3,0.249,1.23,2.41,12.6,1.4,0.17,-7.39,7.56,-0.51,-0.03,1.31,1.44,1.42,28,0.04,0.08,18,14,88,72,1.0,-0.5,0.0,-0.5,0.131,2.94,0.254,1000236,7,2.3,1
Larry Andersen,1000236,1989,4,4,3,60,0,87.2,8.73,2.46,0.21,0.254,0.808,1.54,1.94,36,0,0,351,63,19,15,2,24,4,0,2,1,85,3.54,0.193,0.99,1.94,20.7,2.3,1.64,-5.49,7.13,15.75,1.77,1.2,1.51,1.65,39,2.05,-0.67,23,9,46,56,2.9,0.4,0.2,0.5,0.174,2.38,0.316,1000236,8,2.7,1
Larry Andersen,1000236,1990,5,2,7,65,0,95.2,8.75,2.54,0.19,0.293,0.818,1.79,2.05,37,0,0,387,79,22,19,2,27,5,2,4,0,93,3.44,0.221,1.11,2.05,24.5,2.7,1.11,-7.06,8.16,13.66,1.65,1.26,1.44,1.25,41,1.51,-0.63,25,11,48,56,3.3,-0.2,0.8,0.6,0.171,2.56,0.315,1000236,9,1.7,1
Larry Andersen,1000236,1991,3,4,13,38,0,47.0,7.66,2.49,0.0,0.289,0.75,2.3,1.98,38,0,0,188,39,13,12,0,13,3,0,1,0,40,3.08,0.223,1.11,1.98,15.0,1.7,0.57,-5.11,5.69,6.71,0.72,1.8,1.82,1.68,14,0.63,-0.31,14,8,61,51,1.5,-0.1,0.0,-0.2,0.144,2.96,0.282,1000236,10,0.8,1
Larry Andersen,1000236,1992,1,1,2,34,0,35.0,9.0,2.06,0.51,0.255,0.652,3.34,2.3,39,0,0,140,26,14,13,2,8,2,1,0,0,35,4.38,0.198,0.97,2.3,6.8,0.8,-0.1,-2.47,2.36,-0.56,-0.07,1.05,1.38,1.66,21,0.27,-0.37,7,5,94,64,0.2,0.2,-0.7,-0.5,0.193,2.17,0.321,1000236,11,1.5,1
Larry Andersen,1000236,1993,3,2,0,64,0,61.2,9.78,3.06,0.58,0.307,0.767,2.92,2.73,40,0,0,256,54,22,20,4,21,2,1,2,1,67,3.19,0.231,1.22,2.73,14.6,1.5,2.11,-4.96,7.07,9.69,1.09,1.53,1.75,1.76,51,1.17,0.21,27,11,71,67,1.5,-0.2,0.2,0.0,0.18,2.8,0.359,1000236,12,0.3,1
Rick Anderson,1000241,1986,2,1,1,15,5,49.2,3.81,1.99,0.54,0.253,0.753,2.72,3.38,29,0,0,201,45,17,15,3,11,3,0,1,1,21,1.91,0.237,1.13,3.38,5.0,0.5,0.99,-2.31,3.31,4.47,0.51,0.92,0.78,1.1,11,0.78,0.3,3,0,76,93,0.9,0.4,0.0,0.4,0.05,4.16,0.174,1000241,1,0.0,1
Joaquin Andujar,1000266,1980,3,8,2,35,14,122.0,5.53,3.17,0.59,0.308,0.708,3.91,3.43,27,0,0,529,132,59,53,8,43,2,0,2,0,75,1.74,0.272,1.43,3.43,10.1,1.1,-1.7,-10.62,8.92,-9.62,-1.1,1.07,1.02,1.33,30,-0.77,-0.81,3,6,115,99,0.1,-1.0,0.0,-1.0,0.061,3.64,0.238,1000266,1,0.6,1
Joaquin Andujar,1000266,1981,8,4,0,20,11,79.0,4.22,2.62,0.68,0.293,0.673,4.1,3.52,28,1,0,336,85,41,36,6,23,1,0,2,1,37,1.61,0.272,1.37,3.52,4.9,0.6,-0.64,-6.03,5.4,-4.55,-0.52,0.97,1.09,1.57,19,-0.5,-0.15,3,4,119,105,-0.2,-0.4,-0.4,-0.7,0.042,3.58,0.196,1000266,2,5.5,1
Joaquin Andujar,1000266,1982,15,10,0,38,37,265.2,4.64,1.69,0.37,0.266,0.75,2.47,2.87,29,9,5,1056,237,85,73,11,50,7,7,3,2,137,2.74,0.237,1.08,2.87,47.2,5.5,2.01,-17.51,19.52,35.09,3.81,1.02,0.85,1.73,28,4.3,-2.32,0,0,68,82,7.3,1.3,0.5,1.8,0.082,3.46,0.188,1000266,3,1.6,1
Joaquin Andujar,1000266,1983,6,16,1,39,34,225.0,5.0,3.0,0.92,0.268,0.694,4.16,4.01,30,5,2,943,215,112,104,23,75,7,3,5,6,125,1.67,0.249,1.29,4.01,14.8,1.6,-1.5,-16.64,15.13,-2.28,-0.19,0.93,0.95,0.95,31,-0.33,-1.28,1,1,116,111,1.4,0.8,-1.0,-0.1,0.053,3.85,0.237,1000266,4,3.1,1
Joaquin Andujar,1000266,1984,20,14,0,36,36,261.1,5.06,2.41,0.69,0.245,0.715,3.34,3.52,31,12,4,1052,218,104,97,20,70,13,7,6,4,147,2.1,0.224,1.1,3.52,28.5,3.1,1.96,-15.54,17.5,12.75,1.4,0.91,0.85,0.83,24,1.9,0.26,0,0,94,100,4.6,2.7,-1.3,1.4,0.073,3.62,0.225,1000266,5,3.1,1
Joaquin Andujar,1000266,1985,21,12,0,38,38,269.2,3.74,2.74,0.5,0.276,0.727,3.4,3.61,32,10,2,1127,265,113,102,15,82,12,11,2,0,112,1.37,0.256,1.29,3.61,28.5,3.1,1.13,-18.46,19.59,9.03,1.03,1.0,0.86,1.36,28,0.37,0.75,0,0,96,101,3.8,-0.1,0.9,0.7,0.027,4.22,0.185,1000266,6,0.3,1
Joaquin Andujar,1000266,1986,12,7,1,28,26,155.1,4.17,3.24,1.33,0.236,0.773,3.82,4.93,33,7,1,647,139,70,66,23,56,1,4,2,4,72,1.29,0.237,1.26,4.93,3.6,0.3,1.27,-11.74,13.01,7.83,0.88,1.11,0.93,1.41,19,0.36,0.78,1,1,98,122,2.4,1.8,0.2,2.0,0.025,4.46,0.233,1000266,7,-0.1,1
Joaquin Andujar,1000266,1987,3,5,0,13,13,60.2,4.75,3.86,1.63,0.269,0.64,6.08,5.61,34,1,0,265,63,43,41,11,26,0,3,0,1,32,1.23,0.267,1.47,5.61,-0.9,-0.1,-1.31,-5.97,4.66,-12.64,-1.25,1.04,0.88,0.88,12,-0.59,-0.67,0,0,143,130,-0.4,0.2,-0.5,-0.3,0.023,4.82,0.26,1000266,8,-0.3,1
Luis Andujar,1000267,1995,2,1,0,5,5,30.1,2.67,4.15,1.19,0.22,0.819,3.26,5.71,22,0,0,128,26,12,11,4,14,2,1,0,0,9,0.64,0.23,1.32,5.71,0.4,0.0,0.26,-1.88,2.14,4.96,0.45,0.88,0.87,1.23,5,0.19,0.11,0,0,72,124,0.8,0.6,0.2,0.8,-0.039,5.78,0.211,1000267,1,-0.2,1
Luis Andujar,1000267,1996,1,3,0,8,7,37.1,2.65,3.86,1.93,0.284,0.637,6.99,6.73,23,0,0,170,46,30,29,8,16,0,1,1,0,11,0.69,0.301,1.66,6.73,-2.9,-0.2,-0.47,-2.92,2.45,-6.38,-0.58,0.86,0.92,0.85,8,-0.99,0.45,0,0,144,138,-0.2,0.2,-0.2,0.0,-0.029,5.86,0.206,1000267,2,-0.1,1
Luis Aponte,1000280,1982,2,2,3,40,0,85.0,4.66,2.65,0.53,0.265,0.75,3.18,3.33,29,0,0,349,78,31,30,5,25,3,0,1,2,44,1.76,0.241,1.21,3.33,9.0,0.9,0.47,-3.76,4.23,11.82,1.15,0.68,0.95,0.85,12,1.02,-0.32,9,9,74,80,1.5,0.2,0.3,0.5,0.054,3.8,0.212,1000280,1,-0.2,1
Luis Aponte,1000280,1983,5,4,3,34,0,62.0,4.65,3.34,1.02,0.316,0.796,3.63,4.4,30,0,0,276,74,28,25,7,23,3,2,1,0,32,1.39,0.295,1.56,4.4,-1.9,-0.2,-0.73,-5.13,4.4,-2.62,-0.24,0.93,1.5,1.42,16,-0.24,-0.55,8,12,84,110,0.7,-0.5,1.4,0.9,0.033,4.09,0.225,1000280,2,0.1,1
Luis Aquino,1000285,1989,6,8,0,34,16,141.1,4.33,2.23,0.38,0.297,0.7,3.5,3.18,25,2,1,591,148,62,55,6,35,4,4,4,0,68,1.94,0.268,1.29,3.18,18.5,2.0,0.07,-8.77,8.83,6.69,0.8,0.86,0.81,1.03,25,0.98,-0.9,4,4,90,87,1.7,-0.5,0.1,-0.3,0.056,3.8,0.184,1000285,1,-0.2,1
Luis Aquino,1000285,1990,4,1,0,20,3,68.1,3.69,3.56,0.79,0.239,0.797,3.16,4.49,26,1,0,287,59,25,24,6,27,6,4,3,1,28,1.04,0.23,1.26,4.49,-1.8,-0.2,1.03,-2.72,3.75,11.19,1.16,0.67,0.64,0.58,16,0.48,1.06,5,1,81,120,1.2,0.8,0.6,1.4,0.004,4.57,0.213,1000285,2,2.0,1
Luis Aquino,1000285,1991,8,4,3,38,18,157.0,4.59,2.69,0.57,0.273,0.72,3.44,3.64,27,1,1,661,152,67,60,10,47,5,4,1,0,80,1.7,0.249,1.27,3.64,18.6,2.0,-0.2,-10.84,10.64,8.7,0.86,0.94,0.9,1.31,28,0.79,-1.01,7,4,84,94,2.6,0.5,0.2,0.6,0.05,4.09,0.207,1000285,3,0.3,1
Luis Aquino,1000285,1992,3,6,0,15,13,67.2,1.46,2.66,0.67,0.297,0.705,4.52,4.35,28,0,0,293,81,35,34,5,20,1,1,1,1,11,0.55,0.298,1.49,4.35,3.2,0.3,-0.22,-5.47,5.25,-0.89,-0.09,1.02,0.96,1.36,14,-0.23,0.01,0,2,112,114,0.6,-0.3,0.5,0.2,-0.031,4.85,0.123,1000285,4,1.5,1
Luis Aquino,1000285,1993,6,8,0,38,13,110.2,5.45,3.25,0.49,0.309,0.772,3.42,3.7,29,0,0,471,115,43,42,6,40,1,5,4,0,67,1.68,0.27,1.4,3.7,14.6,1.5,0.7,-8.78,9.48,13.43,1.31,1.13,1.07,1.44,33,0.32,0.3,8,6,85,92,2.3,-0.6,1.4,0.8,0.057,4.27,0.24,1000285,5,0.0,1
Luis Aquino,1000285,1994,2,1,0,29,1,50.2,3.91,3.91,0.53,0.22,0.702,3.73,4.51,30,0,0,214,39,22,21,3,22,4,3,2,0,22,1.0,0.206,1.2,4.51,0.4,0.0,0.95,-3.11,4.06,6.31,0.71,1.03,1.11,1.55,26,1.04,-0.12,10,8,89,106,0.6,1.1,-0.6,0.5,0.0,5.34,0.22,1000285,6,-0.2,1
Jack Armstrong,1000313,1988,4,7,0,14,13,65.1,6.2,5.23,1.1,0.272,0.635,5.79,4.73,23,0,0,293,63,44,42,8,38,2,0,3,2,45,1.18,0.247,1.55,4.73,-0.2,0.0,-0.79,-6.36,5.57,-9.44,-1.06,1.16,0.94,1.44,14,-1.2,0.51,1,0,163,131,-0.6,0.0,-0.6,-0.6,0.024,4.23,0.311,1000313,1,0.1,1
Jack Armstrong,1000313,1989,2,3,0,9,8,42.2,4.85,4.43,1.05,0.254,0.685,4.64,4.68,24,0,0,187,40,24,22,5,21,4,0,0,0,23,1.1,0.241,1.43,4.68,1.2,0.1,-0.4,-3.14,2.74,-3.93,-0.42,0.91,0.78,1.05,8,-0.37,-0.08,0,0,128,125,0.0,0.2,-0.3,-0.1,0.011,4.34,0.262,1000313,2,3.3,1
Jack Armstrong,1000313,1990,12,9,0,29,27,166.0,5.96,3.2,0.49,0.273,0.708,3.42,3.36,25,2,1,704,151,72,63,9,59,7,6,7,5,110,1.86,0.236,1.27,3.36,29.6,3.3,0.78,-10.73,11.51,6.92,0.8,0.94,0.82,0.89,26,0.76,0.07,0,0,87,84,2.8,0.3,-0.8,-0.5,0.072,3.74,0.253,1000313,3,0.0,1
Jack Armstrong,1000313,1991,7,13,0,27,24,139.2,5.99,3.48,1.61,0.304,0.693,5.48,5.05,26,1,0,611,158,90,85,25,54,2,2,2,1,93,1.72,0.285,1.52,5.05,0.0,0.0,-2.08,-11.41,9.33,-22.39,-2.55,0.9,0.79,0.86,25,-1.49,-0.82,0,0,145,130,-0.8,-0.9,0.1,-0.8,0.064,3.92,0.282,1000313,4,0.7,1
Jack Armstrong,1000313,1992,6,15,0,35,23,166.2,6.16,3.62,1.24,0.29,0.683,4.64,4.47,27,1,0,735,176,100,86,23,67,0,3,6,3,114,1.7,0.265,1.46,4.47,6.2,0.7,-2.74,-13.47,10.73,-19.95,-2.15,0.88,0.83,1.01,29,-1.56,-1.54,4,0,118,114,-0.3,-0.2,-0.7,-0.9,0.064,3.71,0.278,1000313,5,0.3,1
Mike Armstrong,1000314,1982,5,5,6,52,0,112.2,5.99,3.43,0.72,0.235,0.733,3.2,3.65,28,0,0,466,88,45,40,9,43,4,3,7,1,75,1.74,0.21,1.16,3.65,7.1,0.7,0.39,-6.62,7.02,13.29,1.28,0.91,1.05,0.93,27,1.74,-1.31,14,10,79,91,1.4,1.1,-0.5,0.6,0.069,3.63,0.273,1000314,1,-0.5,1
Mike Armstrong,1000314,1983,10,7,3,58,0,102.2,4.56,3.94,0.96,0.234,0.683,3.86,4.54,29,0,0,432,86,53,44,11,45,3,3,5,0,52,1.16,0.224,1.28,4.54,-5.3,-0.5,-0.51,-8.04,7.52,-6.57,-0.69,0.98,1.07,0.92,25,-0.6,0.08,17,18,95,115,0.0,1.3,-0.7,0.6,0.016,4.29,0.25,1000314,2,0.1,1
Jamie Arnold,1000319,1999,2,4,1,36,3,69.0,3.39,4.43,0.78,0.311,0.631,5.48,5.25,25,0,0,313,81,50,42,6,34,2,6,3,0,26,0.76,0.297,1.67,5.25,-1.6,-0.1,-1.84,-5.55,3.72,-12.15,-1.15,0.74,0.94,0.87,18,-0.77,-1.7,5,9,128,115,-1.0,-0.3,-0.6,-0.9,-0.026,5.85,0.211,1000319,1,0.3,1
